Date,Close,Return,Vol_21d,Earnings_Day,Earnings_Window
2019-04-18,62.0,,,False,False
2019-04-22,65.699997,0.05967737096774184,,False,False
2019-04-23,69.0,0.050228358457915956,,False,False
2019-04-24,63.200001,-0.08405795652173909,,False,False
2019-04-25,65.0,0.028480996384794288,,False,False
2019-04-26,66.220001,0.01876924615384601,,False,False
2019-04-29,68.169998,0.029447251140935604,,False,False
2019-04-30,72.470001,0.06307764597557997,,False,False
2019-05-01,72.760002,0.0040016696011913044,,False,False
2019-05-02,75.5,0.03765802535299545,,False,False
2019-05-03,79.18,0.0487417218543047,,False,False
2019-05-06,78.239998,-0.011871710027784865,,False,False
2019-05-07,73.330002,-0.0627555742013185,,False,False
2019-05-08,77.68,0.059320849329855596,,False,False
2019-05-09,75.209999,-0.031797129248197886,,False,False
2019-05-10,79.629997,0.05876875493642819,,False,False
2019-05-13,72.540001,-0.08903674829976449,,False,False
2019-05-14,73.139999,0.008271270908860373,,False,False
2019-05-15,79.760002,0.09051139035427114,,False,False
2019-05-16,83.400002,0.045636909587840835,,False,False
2019-05-17,89.980003,0.07889689259240051,,False,False
2019-05-20,84.669998,-0.05901316762569997,0.053576884912606496,False,False
2019-05-21,85.440002,0.00909417760940534,0.05265989894979887,False,False
2019-05-22,82.43,-0.03522942333264456,0.05301477857758447,False,False
2019-05-23,78.760002,-0.04452260099478356,0.05013697967553343,False,False
2019-05-24,76.25,-0.031868993604139306,0.05085364732508936,False,False
2019-05-28,77.769997,0.019934386885245958,0.05086563116486411,False,False
2019-05-29,75.769997,-0.025716858392060837,0.05117587237362391,False,False
2019-05-30,80.419998,0.06136995095829301,0.05108239693231319,False,False
2019-05-31,79.730003,-0.008579893274804684,0.05118326505648559,False,False
2019-06-03,75.900002,-0.04803713603271775,0.05191136281955664,False,True
2019-06-04,78.739998,0.037417601122065935,0.051453204284212975,False,True
2019-06-05,78.040001,-0.008889979905765233,0.05142004027394816,False,True
2019-06-06,79.43,0.017811365737937512,0.04938009347283947,True,True
2019-06-07,94.050003,0.18406147551303031,0.06210756336046191,False,True
2019-06-10,102.0,0.08452947098789565,0.06328461444013023,False,True
2019-06-11,94.870003,-0.06990193137254908,0.06518271831113844,False,True
2019-06-12,102.769997,0.08327177980588885,0.06285372528685157,False,False
2019-06-13,100.949997,-0.017709448799536398,0.06331963474256684,False,False
2019-06-14,100.290001,-0.006537850615290219,0.0612148644475448,False,False
2019-06-17,98.110001,-0.021736962591116238,0.06116605205574963,False,False
2019-06-18,99.639999,0.01559472005305551,0.05909777934505614,False,False
2019-06-19,102.389999,0.027599357964666282,0.057295940528572745,False,False
2019-06-20,102.300003,-0.0008789530313404459,0.05735008465377825,False,False
2019-06-21,100.470001,-0.01788858207560373,0.05678693823475689,False,False
2019-06-24,89.410004,-0.11008258076955724,0.061586607072239494,False,False
2019-06-25,85.029999,-0.048987862700464624,0.06224765738285064,False,False
2019-06-26,86.330002,0.015288757089130245,0.06220757029957493,False,False
2019-06-27,90.269997,0.04563876877936379,0.06229355600221297,False,False
2019-06-28,88.790001,-0.016395214901801736,0.06140213007916073,False,False
2019-07-01,86.860001,-0.021736681813980474,0.06162992436182832,False,False
2019-07-02,85.129997,-0.019917153811683685,0.06069948304943017,False,False
2019-07-03,90.449997,0.062492660489580354,0.06156473458461985,False,False
2019-07-05,91.879997,0.01580984021480969,0.06145448090024225,False,False
2019-07-08,90.760002,-0.012189758778507587,0.061601107169978055,False,False
2019-07-09,90.93,0.0018730497604000362,0.046579794515928696,False,False
2019-07-10,92.720001,0.01968548333883202,0.042639380271600885,False,False
2019-07-11,91.400002,-0.014236399760176877,0.03996113367621477,False,False
2019-07-12,93.300003,0.020787756656723166,0.035443366563674535,False,False
2019-07-15,99.800003,0.06966773623790767,0.03872733839024991,False,False
2019-07-16,97.099998,-0.027054157503382137,0.03916171463820163,False,False
2019-07-17,99.730003,0.02708553093893995,0.0393051622479648,False,False
2019-07-18,95.190002,-0.045522920519715515,0.040457604461701935,False,False
2019-07-19,93.379997,-0.019014654501215422,0.04006503844986825,False,False
2019-07-22,96.669998,0.0352323956489311,0.04095272610610378,False,False
2019-07-23,97.389999,0.0074480295323891,0.04083053119393947,False,False
2019-07-24,95.940002,-0.014888561606823725,0.03251361352271515,False,False
2019-07-25,97.110001,0.012195111273814563,0.030200153149212604,False,False
2019-07-26,102.199997,0.05241474562439774,0.03176943647927446,False,False
2019-07-29,96.470001,-0.05606649871036684,0.033534607648922826,False,False
2019-07-30,95.489998,-0.01015862952048685,0.03337499635133001,False,False
2019-07-31,95.510002,0.00020948790888031255,0.03286872251188035,False,False
2019-08-01,95.099998,-0.0042927860058049605,0.03244969604903471,False,False
2019-08-02,93.660004,-0.015141893062921019,0.0299956412872119,False,False
2019-08-05,89.690002,-0.042387378074423276,0.031323497831903364,False,False
2019-08-06,90.43,0.00825061861410159,0.03126560468298568,False,False
2019-08-07,92.449997,0.022337686608426388,0.03163417448505456,False,False
2019-08-08,95.769997,0.03591130457256808,0.032297799616413485,False,False
2019-08-09,94.199997,-0.016393443136476282,0.03235551980292817,False,False
2019-08-12,92.160004,-0.02165597733511604,0.032444455588230246,False,False
2019-08-13,95.449997,0.035698707217938,0.02950661713154519,False,False
2019-08-14,92.650002,-0.02933467876379292,0.029608599546759054,False,False
2019-08-15,90.639999,-0.02169458129099655,0.029137795302575018,False,False
2019-08-16,92.529999,0.020851721324489425,0.028001721380424286,False,False
2019-08-19,93.169998,0.006916664940199491,0.02773694933313295,False,False
2019-08-20,91.410004,-0.018890136715469352,0.026824333561487012,False,False
2019-08-21,93.010002,0.017503532764313157,0.027095749797384616,False,False
2019-08-22,93.879997,0.009353778962395864,0.027028305368177758,False,False
2019-08-23,91.629997,-0.023966766850237575,0.027317120306257416,False,False
2019-08-26,91.760002,0.0014188039316425094,0.02430014135236151,False,False
2019-08-27,91.730003,-0.00032692893794838973,0.021281003208075095,False,False
2019-08-28,90.160004,-0.017115436047680066,0.021464760455377867,False,False
2019-08-29,90.870003,0.007874877645302591,0.021578227927456575,False,False
2019-08-30,91.669998,0.008803730313511782,0.02170200347587926,False,False
2019-09-03,92.459999,0.008617879537861306,0.021575479576848338,False,True
2019-09-04,93.529999,0.01157257204815676,0.019430496143797785,False,True
2019-09-05,92.690002,-0.008981043611472672,0.019524836686316747,True,True
2019-09-06,85.410004,-0.07854135120204231,0.025576741202593126,False,True
2019-09-09,78.650002,-0.0791476605012218,0.02883973984580585,False,True
2019-09-10,80.349998,0.021614697479600764,0.02953197831072283,False,True
2019-09-11,80.709999,0.0044804108146958566,0.029439149661141664,False,False
2019-09-12,81.529999,0.010159831621358473,0.028134639136239134,False,False
2019-09-13,78.849998,-0.03287134837325345,0.02828465585643451,False,False
2019-09-16,80.669998,0.023081801473222807,0.028824323649604647,False,False
2019-09-17,84.639999,0.04921285606081205,0.03070525127610535,False,False
2019-09-18,84.550003,-0.0010632797857192955,0.030615595102282855,False,False
2019-09-19,84.620003,0.0008279124484478206,0.03044289574713714,False,False
2019-09-20,82.629997,-0.02351696914971735,0.03036303339521267,False,False
2019-09-23,82.620003,-0.00012094881233026822,0.030206461714471347,False,False
2019-09-24,80.019997,-0.031469449353566326,0.030477483749135437,False,False
2019-09-25,79.599998,-0.005248675527943392,0.030431294491963225,False,False
2019-09-26,79.75,0.0018844472835288784,0.030456787589202523,False,False
2019-09-27,76.040001,-0.04652036363636358,0.03163735379116201,False,False
2019-09-30,76.199997,0.002104103075958541,0.03152117735253596,False,False
2019-10-01,75.809998,-0.005118097314360859,0.03129873838055807,False,False
2019-10-02,73.849998,-0.025854109638678402,0.03125859530100683,False,False
2019-10-03,76.830002,0.04035212025327328,0.03284977021511955,False,False
2019-10-04,76.529999,-0.003904763662507693,0.032867020081201764,False,False
2019-10-07,76.989998,0.0060107017641539695,0.028791049347602682,False,False
2019-10-08,73.589996,-0.04416160655050283,0.025022984650611015,False,False
2019-10-09,72.860001,-0.009919758658500255,0.02441955034318595,False,False
2019-10-10,71.010002,-0.025391147057491792,0.024746397027472212,False,False
2019-10-11,71.349998,0.004788001555048549,0.0246006489196308,False,False
2019-10-14,70.800003,-0.007708409466248289,0.023829278347327905,False,False
2019-10-15,71.110001,0.0043785026393288184,0.023070777829596385,False,False
2019-10-16,67.690002,-0.048094486737526365,0.021177047942973617,False,False
2019-10-17,67.029999,-0.00975037642929899,0.021070764235205392,False,False
2019-10-18,66.080002,-0.014172713921717484,0.020911142430074227,False,False
